time,类型,日期,小时,实时电价,1.0模型预测实时电价,2.0模型预测实时电价,日前电价,1.0模型预测日前电价,2.0模型预测日前电价
2026-01-11 07:00:00,星期日,2026-01-11,7.0,-80.0,30.3907,-80.0,-26.0,120.4385,103.6386
2026-01-11 08:00:00,星期日,2026-01-11,8.0,196.794,186.7881,158.4245,150.0,161.1796,167.7778
2026-01-11 09:00:00,星期日,2026-01-11,9.0,156.469,94.9469,-80.0,100.0,142.5848,132.8385
2026-01-11 10:00:00,星期日,2026-01-11,10.0,-80.0,-42.2724,-80.0,2.655,-10.321,15.0797
2026-01-11 11:00:00,星期日,2026-01-11,11.0,-80.0,-67.4413,-80.0,-74.5,-36.6938,-7.7903
2026-01-11 12:00:00,星期日,2026-01-11,12.0,-80.0,-75.6062,-80.0,-75.0,-52.4242,-28.4272
2026-01-11 13:00:00,星期日,2026-01-11,13.0,-80.0,-76.8764,-80.0,-75.0,-69.3286,-48.1057
2026-01-11 14:00:00,星期日,2026-01-11,14.0,-80.0,-74.3068,-80.0,-75.0,-51.2889,-28.7692
2026-01-11 15:00:00,星期日,2026-01-11,15.0,-80.0,-43.4189,-80.0,-50.5,-2.0362,12.597
2026-01-11 16:00:00,星期日,2026-01-11,16.0,173.951,216.0155,182.6974,225.5,221.5145,204.9248
2026-01-11 17:00:00,星期日,2026-01-11,17.0,619.514,404.2373,385.4301,410.25,400.7941,398.7178
2026-01-11 18:00:00,星期日,2026-01-11,18.0,628.284,403.9565,411.2164,433.58,429.0238,430.7827
2026-01-11 19:00:00,星期日,2026-01-11,19.0,618.758,341.0618,387.043,406.5,385.7396,394.7383
2026-01-11 20:00:00,星期日,2026-01-11,20.0,602.708,301.8076,336.0916,358.0,336.8536,349.2331
2026-01-11 21:00:00,星期日,2026-01-11,21.0,521.916,242.4226,242.6548,262.5,254.5342,300.6234
2026-01-11 22:00:00,星期日,2026-01-11,22.0,286.184,155.6387,226.0791,248.82,219.9127,265.666
2026-01-11 23:00:00,星期日,2026-01-11,23.0,-80.0,98.2622,154.4806,171.42,148.9764,222.8538
2026-01-12 00:00:00,星期日,2026-01-11,24.0,-80.0,49.3194,-80.0,95.65,117.9927,187.0313
2026-01-12 01:00:00,星期一,2026-01-12,1.0,-80.0,-3.4646,-80.0,-50.0,41.2967,22.8065
2026-01-12 02:00:00,星期一,2026-01-12,2.0,-80.0,-15.3393,-80.0,-54.375,29.2827,32.8246
2026-01-12 03:00:00,星期一,2026-01-12,3.0,-80.0,-13.6173,-80.0,-60.0,26.5058,22.8582
2026-01-12 04:00:00,星期一,2026-01-12,4.0,-80.125,-16.5249,-80.0,-60.0,26.4833,28.1357
2026-01-12 05:00:00,星期一,2026-01-12,5.0,-60.025,-29.0682,-80.0,-61.0,19.4396,23.7538
2026-01-12 06:00:00,星期一,2026-01-12,6.0,-80.0,-20.1963,-80.0,-61.0,25.8196,26.4386
2026-01-12 07:00:00,星期一,2026-01-12,7.0,-80.0,-10.9915,-31.9429,-61.0,37.6243,29.6444
2026-01-12 08:00:00,星期一,2026-01-12,8.0,97.356,132.1139,132.9988,125.5,93.8375,66.8664
2026-01-12 09:00:00,星期一,2026-01-12,9.0,329.792,129.4916,101.329,143.5,148.7774,150.363
2026-01-12 10:00:00,星期一,2026-01-12,10.0,-57.197,-9.343,-80.0,0.0,21.845,22.224
2026-01-12 11:00:00,星期一,2026-01-12,11.0,-79.222,-55.8304,-80.0,-75.0,-0.9848,23.0586
2026-01-12 12:00:00,星期一,2026-01-12,12.0,-80.0,-60.2124,-80.0,-75.0,-33.1074,-21.576
2026-01-12 13:00:00,星期一,2026-01-12,13.0,-80.0,-76.8475,-80.0,-75.0,-51.7109,-17.507
2026-01-12 14:00:00,星期一,2026-01-12,14.0,-80.0,-63.8644,-80.0,-75.0,-27.7078,4.6759
2026-01-12 15:00:00,星期一,2026-01-12,15.0,-90.149,-0.23,-80.0,0.0,54.7832,78.7596
2026-01-12 16:00:00,星期一,2026-01-12,16.0,540.235,220.4062,228.6273,263.065,261.9668,237.3657
2026-01-12 17:00:00,星期一,2026-01-12,17.0,661.765,415.9489,439.3736,458.125,377.4528,381.4449
2026-01-12 18:00:00,星期一,2026-01-12,18.0,427.61,436.6612,477.3879,504.0,432.3327,431.1523
2026-01-12 19:00:00,星期一,2026-01-12,19.0,463.666,427.0746,472.385,500.375,419.8573,414.0458
2026-01-12 20:00:00,星期一,2026-01-12,20.0,420.646,420.7694,465.4846,487.5,410.3222,410.1982
2026-01-12 21:00:00,星期一,2026-01-12,21.0,363.522,416.7936,426.2181,439.14,404.2101,405.2162
2026-01-12 22:00:00,星期一,2026-01-12,22.0,435.19,410.8602,388.1078,400.0,391.9189,386.9791
2026-01-12 23:00:00,星期一,2026-01-12,23.0,565.686,391.0653,347.3858,359.5,367.9239,365.3269
2026-01-13 00:00:00,星期一,2026-01-12,24.0,562.579,361.9458,290.9938,295.5,360.4283,347.0943
2026-01-13 01:00:00,星期二,2026-01-13,1.0,363.367,301.7093,286.0841,300.0,289.3698,311.9379
2026-01-13 02:00:00,星期二,2026-01-13,2.0,336.258,281.7749,228.6682,236.625,269.8914,314.1537
2026-01-13 03:00:00,星期二,2026-01-13,3.0,381.475,289.9002,275.809,289.455,267.0838,295.6268
2026-01-13 04:00:00,星期二,2026-01-13,4.0,285.548,253.5614,211.5827,221.83,250.1583,269.2623
2026-01-13 05:00:00,星期二,2026-01-13,5.0,268.775,235.8107,222.6639,233.08,214.1111,236.0762
2026-01-13 06:00:00,星期二,2026-01-13,6.0,291.816,237.0804,226.0619,235.0,217.7106,226.1615
2026-01-13 07:00:00,星期二,2026-01-13,7.0,316.621,238.2026,271.0799,279.5,189.7485,242.734
2026-01-13 08:00:00,星期二,2026-01-13,8.0,426.16,317.85,352.0012,374.0,294.8412,301.5302
2026-01-13 09:00:00,星期二,2026-01-13,9.0,459.784,305.7509,311.9571,370.5,336.6883,307.7202
2026-01-13 10:00:00,星期二,2026-01-13,10.0,135.867,116.3122,86.9306,140.0,210.6087,192.7634
2026-01-13 11:00:00,星期二,2026-01-13,11.0,69.636,66.0118,7.2459,35.423,139.2199,111.6096
2026-01-13 12:00:00,星期二,2026-01-13,12.0,73.4,11.0862,-80.0,-18.0,47.8896,52.823
2026-01-13 13:00:00,星期二,2026-01-13,13.0,-24.036,-45.7813,-80.0,-60.0,-38.6027,-17.668
2026-01-13 14:00:00,星期二,2026-01-13,14.0,-32.683,-10.0137,-80.0,-69.888,31.1819,8.9089
2026-01-13 15:00:00,星期二,2026-01-13,15.0,216.584,85.2587,-80.0,13.475,135.9707,150.2756
2026-01-13 16:00:00,星期二,2026-01-13,16.0,348.714,266.1792,286.9649,330.0,285.8333,270.9778
2026-01-13 17:00:00,星期二,2026-01-13,17.0,383.393,390.9363,402.7677,422.125,381.1936,382.7863
2026-01-13 18:00:00,星期二,2026-01-13,18.0,304.787,408.3893,408.4457,420.0,409.4871,406.3027
2026-01-13 19:00:00,星期二,2026-01-13,19.0,281.337,356.6912,406.9108,420.0,356.705,380.5266
2026-01-13 20:00:00,星期二,2026-01-13,20.0,255.291,323.5595,377.6342,396.0,329.2559,347.0342
2026-01-13 21:00:00,星期二,2026-01-13,21.0,249.346,302.7555,353.8409,367.0,290.9203,327.4619
2026-01-13 22:00:00,星期二,2026-01-13,22.0,267.532,299.5705,322.9397,332.9,284.1841,310.762
2026-01-13 23:00:00,星期二,2026-01-13,23.0,229.61,262.3822,270.9007,279.0,252.0077,279.1235
2026-01-14 00:00:00,星期二,2026-01-13,24.0,223.84,240.5856,256.395,269.0,285.0796,264.735
2026-01-14 01:00:00,星期三,2026-01-14,1.0,279.996,245.1347,290.0049,297.88,284.416,270.7588
2026-01-14 02:00:00,星期三,2026-01-14,2.0,281.411,229.4332,279.4094,291.35,260.7906,274.4606
2026-01-14 03:00:00,星期三,2026-01-14,3.0,296.547,246.0334,292.971,300.0,283.0143,267.4515
2026-01-14 04:00:00,星期三,2026-01-14,4.0,290.445,239.5268,279.4106,295.56,269.7219,271.1036
2026-01-14 05:00:00,星期三,2026-01-14,5.0,290.403,240.0296,287.8741,294.82,266.5619,259.9215
2026-01-14 06:00:00,星期三,2026-01-14,6.0,286.948,252.0979,286.4651,290.0,263.2116,268.6803
2026-01-14 07:00:00,星期三,2026-01-14,7.0,273.459,249.5564,301.985,315.48,268.3151,254.7872
2026-01-14 08:00:00,星期三,2026-01-14,8.0,324.71,360.7186,368.7468,380.0,341.9576,329.227
2026-01-14 09:00:00,星期三,2026-01-14,9.0,358.242,403.4329,427.9814,400.0,407.655,376.2946
2026-01-14 10:00:00,星期三,2026-01-14,10.0,370.738,352.2182,359.5432,374.615,372.558,367.8838
2026-01-14 11:00:00,星期三,2026-01-14,11.0,365.072,328.998,318.6238,335.0,348.1685,345.7874
2026-01-14 12:00:00,星期三,2026-01-14,12.0,362.539,301.4627,285.4276,323.75,329.9809,310.4464
2026-01-14 13:00:00,星期三,2026-01-14,13.0,415.831,276.2578,271.5996,311.5,290.1611,278.2439
2026-01-14 14:00:00,星期三,2026-01-14,14.0,514.322,317.3668,308.1699,320.0,325.9692,315.3564
2026-01-14 15:00:00,星期三,2026-01-14,15.0,608.805,354.203,357.8317,337.743,346.109,354.4265
2026-01-14 16:00:00,星期三,2026-01-14,16.0,611.225,399.5562,412.244,387.5,385.4042,362.972
2026-01-14 17:00:00,星期三,2026-01-14,17.0,558.132,426.6344,394.7522,400.0,412.9414,399.8443
2026-01-14 18:00:00,星期三,2026-01-14,18.0,360.604,408.3471,379.0216,388.35,406.9525,389.4519
2026-01-14 19:00:00,星期三,2026-01-14,19.0,334.315,363.7404,338.1205,350.05,361.8352,352.0658
2026-01-14 20:00:00,星期三,2026-01-14,20.0,316.373,309.4804,312.5987,319.47,297.1175,304.5626
2026-01-14 21:00:00,星期三,2026-01-14,21.0,304.358,282.0309,298.3507,305.55,270.7223,288.7
2026-01-14 22:00:00,星期三,2026-01-14,22.0,288.832,266.0104,289.8636,300.0,253.8603,271.4974
2026-01-14 23:00:00,星期三,2026-01-14,23.0,287.466,218.1848,244.0687,258.443,229.2757,256.1953
2026-01-15 00:00:00,星期三,2026-01-14,24.0,290.209,246.7057,245.4241,257.35,265.42,270.3318
2026-01-15 01:00:00,星期四,2026-01-15,1.0,331.732,242.191,240.767,272.1,254.5995,261.4398
2026-01-15 02:00:00,星期四,2026-01-15,2.0,344.979,254.5503,243.6205,262.775,262.4801,276.1984
2026-01-15 03:00:00,星期四,2026-01-15,3.0,363.065,280.456,315.8969,340.0,286.1988,298.7138
2026-01-15 04:00:00,星期四,2026-01-15,4.0,314.987,279.4114,326.3016,350.05,283.1012,292.8075
2026-01-15 05:00:00,星期四,2026-01-15,5.0,324.555,301.561,316.446,333.9,293.7787,285.5814
2026-01-15 06:00:00,星期四,2026-01-15,6.0,338.683,301.1396,333.3522,350.013,300.4717,295.7843
2026-01-15 07:00:00,星期四,2026-01-15,7.0,344.632,334.595,349.595,370.05,313.9039,314.5928
2026-01-15 08:00:00,星期四,2026-01-15,8.0,454.909,395.1148,415.2678,430.0,356.7009,318.3516
2026-01-15 09:00:00,星期四,2026-01-15,9.0,492.837,323.4213,351.3676,420.5,318.5224,270.101
2026-01-15 10:00:00,星期四,2026-01-15,10.0,188.418,168.7727,170.5792,249.25,187.424,160.1879
2026-01-15 11:00:00,星期四,2026-01-15,11.0,-72.63,55.6363,-80.0,25.0,81.5896,67.0175
2026-01-15 12:00:00,星期四,2026-01-15,12.0,-66.215,-37.5776,-80.0,-10.948,19.1875,29.1405
2026-01-15 13:00:00,星期四,2026-01-15,13.0,-80.0,-68.2364,-80.0,-70.0,-53.1854,-25.9805
2026-01-15 14:00:00,星期四,2026-01-15,14.0,-80.0,-54.5701,-80.0,-70.0,-68.7054,-19.18
2026-01-15 15:00:00,星期四,2026-01-15,15.0,-74.505,-3.3358,-80.0,-61.063,29.0868,36.7325
2026-01-15 16:00:00,星期四,2026-01-15,16.0,290.549,182.4869,208.686,224.638,177.952,200.25
2026-01-15 17:00:00,星期四,2026-01-15,17.0,374.533,344.8314,351.2219,373.125,338.9067,320.3405
2026-01-15 18:00:00,星期四,2026-01-15,18.0,-78.635,344.6212,334.4309,344.688,352.2782,352.556
2026-01-15 19:00:00,星期四,2026-01-15,19.0,-80.0,288.5737,242.1284,250.0,263.881,329.5866
2026-01-15 20:00:00,星期四,2026-01-15,20.0,-80.0,212.5261,241.2547,254.14,238.6025,292.8419
2026-01-15 21:00:00,星期四,2026-01-15,21.0,-80.0,194.7167,220.7923,234.97,223.0419,284.1547
2026-01-15 22:00:00,星期四,2026-01-15,22.0,-80.0,186.6167,192.3187,203.25,211.54,279.5347
2026-01-15 23:00:00,星期四,2026-01-15,23.0,-80.0,125.7097,117.9272,119.135,184.3919,256.071
2026-01-16 00:00:00,星期四,2026-01-15,24.0,-80.0,117.3453,119.3909,121.62,173.5237,236.9459
2026-01-16 01:00:00,星期五,2026-01-16,1.0,-80.0,15.8215,129.7585,155.658,112.6406,85.6704
2026-01-16 02:00:00,星期五,2026-01-16,2.0,-80.0,18.5865,134.2753,157.5,110.1707,88.3991
2026-01-16 03:00:00,星期五,2026-01-16,3.0,-80.0,65.95,160.6443,162.88,167.3799,67.6998
2026-01-16 04:00:00,星期五,2026-01-16,4.0,-80.0,63.4529,137.535,165.0,130.1962,41.1495
2026-01-16 05:00:00,星期五,2026-01-16,5.0,-80.0,63.9256,143.7838,169.315,122.3373,32.0125
2026-01-16 06:00:00,星期五,2026-01-16,6.0,-80.0,58.6957,143.5564,170.94,123.1316,37.5244
2026-01-16 07:00:00,星期五,2026-01-16,7.0,-80.0,118.1626,219.1562,255.5,159.4337,83.2484
2026-01-16 08:00:00,星期五,2026-01-16,8.0,-80.0,232.6832,372.8846,407.5,216.4497,151.6066
2026-01-16 09:00:00,星期五,2026-01-16,9.0,312.855,248.6907,328.6099,412.0,285.3532,275.0426
2026-01-16 10:00:00,星期五,2026-01-16,10.0,619.764,144.5164,163.2813,263.65,159.8401,156.4543
2026-01-16 11:00:00,星期五,2026-01-16,11.0,670.964,54.4945,-80.0,71.15,88.4199,124.497
2026-01-16 12:00:00,星期五,2026-01-16,12.0,685.94,-22.3943,-80.0,7.158,20.4175,51.0328
2026-01-16 13:00:00,星期五,2026-01-16,13.0,665.472,-65.2583,-80.0,-30.0,-36.6674,29.4165
2026-01-16 14:00:00,星期五,2026-01-16,14.0,565.008,-51.0595,-80.0,-60.0,-35.7633,24.9924
2026-01-16 15:00:00,星期五,2026-01-16,15.0,50.624,-25.4287,-80.0,-30.0,-31.6538,67.2647
2026-01-16 16:00:00,星期五,2026-01-16,16.0,58.277,105.3549,-80.0,0.0,70.1714,170.9411
2026-01-16 17:00:00,星期五,2026-01-16,17.0,360.308,189.8553,149.8773,181.55,129.6507,121.4449
2026-01-16 18:00:00,星期五,2026-01-16,18.0,317.842,177.8745,210.1721,269.44,171.5744,191.6812
2026-01-16 19:00:00,星期五,2026-01-16,19.0,425.487,131.7993,114.9739,172.85,138.6246,169.3062
2026-01-16 20:00:00,星期五,2026-01-16,20.0,426.92,89.9873,-80.0,108.0,93.9821,160.3483
2026-01-16 21:00:00,星期五,2026-01-16,21.0,407.653,80.7881,-80.0,98.0,102.7287,166.1917
2026-01-16 22:00:00,星期五,2026-01-16,22.0,395.707,76.2169,-80.0,67.15,90.494,152.78
2026-01-16 23:00:00,星期五,2026-01-16,23.0,370.686,53.3566,-80.0,-8.71,59.7845,130.9874
2026-01-17 00:00:00,星期五,2026-01-16,24.0,353.5,46.8639,-80.0,-10.0,49.5628,115.4988
2026-01-17 01:00:00,星期六,2026-01-17,1.0,109.737,3.0141,-80.0,-39.95,161.1286,98.3691
2026-01-17 02:00:00,星期六,2026-01-17,2.0,96.337,1.2728,-80.0,-44.963,148.8351,102.5313
2026-01-17 03:00:00,星期六,2026-01-17,3.0,71.558,6.4243,-80.0,-70.0,147.0174,94.643
2026-01-17 04:00:00,星期六,2026-01-17,4.0,93.536,2.2542,-80.0,-70.0,146.1835,87.5873
2026-01-17 05:00:00,星期六,2026-01-17,5.0,87.728,0.5919,-80.0,-70.0,137.3969,75.8463
2026-01-17 06:00:00,星期六,2026-01-17,6.0,88.309,5.6529,-80.0,0.0,136.5045,50.4385
2026-01-17 07:00:00,星期六,2026-01-17,7.0,40.733,6.1674,-80.0,-39.95,130.5841,101.109
2026-01-17 08:00:00,星期六,2026-01-17,8.0,103.123,176.4057,176.163,203.563,177.0768,158.1049
2026-01-17 09:00:00,星期六,2026-01-17,9.0,226.013,199.2756,224.9292,246.0,240.874,237.4898
2026-01-17 10:00:00,星期六,2026-01-17,10.0,83.928,116.5244,129.9104,230.0,151.9919,133.8386
2026-01-17 11:00:00,星期六,2026-01-17,11.0,-38.612,61.0679,-80.0,85.5,107.829,112.0354
2026-01-17 12:00:00,星期六,2026-01-17,12.0,15.589,30.5617,-80.0,55.5,34.0658,80.4583
2026-01-17 13:00:00,星期六,2026-01-17,13.0,82.252,-23.0411,-80.0,49.275,1.7802,39.0958
2026-01-17 14:00:00,星期六,2026-01-17,14.0,164.958,44.2558,-80.0,0.0,88.731,118.1532
2026-01-17 15:00:00,星期六,2026-01-17,15.0,361.67,149.5911,139.5908,170.0,177.7533,190.9737
2026-01-17 16:00:00,星期六,2026-01-17,16.0,569.22,266.9195,311.8897,355.0,284.7344,271.7689
2026-01-17 17:00:00,星期六,2026-01-17,17.0,623.805,320.8363,441.1022,493.28,353.09,288.6109
2026-01-17 18:00:00,星期六,2026-01-17,18.0,609.996,332.4511,377.5948,386.62,378.5838,331.0111
2026-01-17 19:00:00,星期六,2026-01-17,19.0,586.541,326.0177,373.013,385.55,348.1975,319.3072
2026-01-17 20:00:00,星期六,2026-01-17,20.0,576.647,305.5982,383.7368,400.0,345.5875,316.4993
2026-01-17 21:00:00,星期六,2026-01-17,21.0,559.835,307.9142,373.3937,386.95,347.7107,318.6404
2026-01-17 22:00:00,星期六,2026-01-17,22.0,566.205,305.4358,373.6244,388.23,357.3434,322.5768
2026-01-17 23:00:00,星期六,2026-01-17,23.0,549.87,271.9288,337.9309,345.0,333.1527,306.4478
2026-01-18 00:00:00,星期六,2026-01-17,24.0,538.057,289.9568,332.0114,331.011,321.5011,304.7082
2026-01-18 01:00:00,星期日,2026-01-18,1.0,383.196,265.6913,298.1819,316.1,302.8368,323.5644
2026-01-18 02:00:00,星期日,2026-01-18,2.0,370.172,259.3496,288.767,304.95,295.8285,335.7001
2026-01-18 03:00:00,星期日,2026-01-18,3.0,375.18,273.4112,316.459,317.4,298.9464,342.9175
2026-01-18 04:00:00,星期日,2026-01-18,4.0,373.549,265.5703,298.7503,309.35,296.5935,330.3777
2026-01-18 05:00:00,星期日,2026-01-18,5.0,380.294,256.8764,300.8911,305.6,285.6558,305.2609
2026-01-18 06:00:00,星期日,2026-01-18,6.0,377.262,219.3254,304.4715,317.5,234.6096,275.8615
2026-01-18 07:00:00,星期日,2026-01-18,7.0,360.094,126.3648,243.6977,284.125,174.4215,218.6513
2026-01-18 08:00:00,星期日,2026-01-18,8.0,346.468,256.1101,286.2986,317.45,264.2385,286.1487
2026-01-18 09:00:00,星期日,2026-01-18,9.0,420.603,392.8776,398.3961,400.0,421.6051,381.0485
2026-01-18 10:00:00,星期日,2026-01-18,10.0,816.01,438.8993,430.0329,425.0,474.3103,439.4141
2026-01-18 11:00:00,星期日,2026-01-18,11.0,928.834,465.9101,454.0877,440.0,508.0532,454.4724
2026-01-18 12:00:00,星期日,2026-01-18,12.0,1187.507,474.3125,460.1717,463.0,516.0672,446.6995
2026-01-18 13:00:00,星期日,2026-01-18,13.0,942.364,404.9616,431.8207,452.5,472.5087,422.9363
2026-01-18 14:00:00,星期日,2026-01-18,14.0,915.564,405.3365,442.6835,440.0,461.1207,427.1969
2026-01-18 15:00:00,星期日,2026-01-18,15.0,763.658,414.7736,412.0249,400.0,425.2467,403.6364
2026-01-18 16:00:00,星期日,2026-01-18,16.0,448.429,407.7643,387.9074,400.0,400.7321,366.682
2026-01-18 17:00:00,星期日,2026-01-18,17.0,392.256,303.1305,310.1609,350.5,312.3494,294.8664
2026-01-18 18:00:00,星期日,2026-01-18,18.0,367.203,270.5311,260.9258,308.8,289.573,322.2135
2026-01-18 19:00:00,星期日,2026-01-18,19.0,352.152,237.0805,226.2352,259.1,251.8432,295.4444
2026-01-18 20:00:00,星期日,2026-01-18,20.0,348.761,231.0757,229.1493,245.85,239.6938,280.1901
2026-01-18 21:00:00,星期日,2026-01-18,21.0,334.409,219.4075,205.361,217.4,234.5418,269.8916
2026-01-18 22:00:00,星期日,2026-01-18,22.0,293.944,184.7865,194.3821,204.088,203.735,246.1929
2026-01-18 23:00:00,星期日,2026-01-18,23.0,13.748,150.1213,125.0958,122.408,172.424,218.2257
2026-01-19 00:00:00,星期日,2026-01-18,24.0,93.635,106.5578,101.482,100.0,154.1951,174.8864
2026-01-19 01:00:00,星期一,2026-01-19,1.0,65.359,15.8043,117.0971,134.2,134.8873,281.8694
2026-01-19 02:00:00,星期一,2026-01-19,2.0,308.34,-16.4554,-80.0,109.0,90.3027,253.6536
2026-01-19 03:00:00,星期一,2026-01-19,3.0,49.944,-8.712,-80.0,99.75,91.5081,285.3439
2026-01-19 04:00:00,星期一,2026-01-19,4.0,225.08,-19.3377,-80.0,93.05,79.5098,250.9841
2026-01-19 05:00:00,星期一,2026-01-19,5.0,363.789,-14.53,-80.0,45.0,76.0872,263.9336
2026-01-19 06:00:00,星期一,2026-01-19,6.0,361.031,-19.1813,-80.0,29.0,73.6044,272.9879
2026-01-19 07:00:00,星期一,2026-01-19,7.0,42.186,-23.5211,-80.0,20.0,76.2475,242.5661
2026-01-19 08:00:00,星期一,2026-01-19,8.0,136.777,129.6486,175.6877,230.513,127.6064,199.2476
2026-01-19 09:00:00,星期一,2026-01-19,9.0,494.958,310.6487,275.784,337.5,313.335,303.1696
2026-01-19 10:00:00,星期一,2026-01-19,10.0,553.55,227.6347,234.6566,350.91,273.4945,288.0543
2026-01-19 11:00:00,星期一,2026-01-19,11.0,577.792,209.6479,225.8384,375.0,258.4867,265.6938
2026-01-19 12:00:00,星期一,2026-01-19,12.0,606.354,164.7006,160.6164,320.0,228.868,250.2144
2026-01-19 13:00:00,星期一,2026-01-19,13.0,534.011,93.4567,115.7795,270.0,171.4052,204.9906
2026-01-19 14:00:00,星期一,2026-01-19,14.0,541.712,201.3812,208.2253,348.375,241.1391,254.5542
2026-01-19 15:00:00,星期一,2026-01-19,15.0,559.151,268.8047,247.8243,359.82,287.4545,299.4356
2026-01-19 16:00:00,星期一,2026-01-19,16.0,614.329,340.5565,389.6849,474.115,352.7767,352.2493
2026-01-19 17:00:00,星期一,2026-01-19,17.0,569.874,371.4738,493.8527,579.0,338.3801,325.1971
2026-01-19 18:00:00,星期一,2026-01-19,18.0,545.191,374.2682,499.159,590.0,354.1104,363.8359
2026-01-19 19:00:00,星期一,2026-01-19,19.0,522.682,348.9885,496.8231,580.0,329.3366,363.1123
2026-01-19 20:00:00,星期一,2026-01-19,20.0,521.608,359.0952,546.0332,640.0,351.735,364.9035
2026-01-19 21:00:00,星期一,2026-01-19,21.0,505.91,340.3011,413.8018,426.85,356.7787,373.6733
2026-01-19 22:00:00,星期一,2026-01-19,22.0,482.918,362.8884,464.1112,500.0,359.533,376.8908
2026-01-19 23:00:00,星期一,2026-01-19,23.0,432.952,360.0187,382.0304,400.62,338.0907,341.4169
2026-01-20 00:00:00,星期一,2026-01-19,24.0,404.828,354.2555,396.6545,420.5,332.6652,326.5843
2026-01-20 01:00:00,星期二,2026-01-20,1.0,286.209,336.8488,346.2402,371.0,317.1248,312.0486
2026-01-20 02:00:00,星期二,2026-01-20,2.0,290.473,327.8164,344.7708,355.0,298.3572,316.297
2026-01-20 03:00:00,星期二,2026-01-20,3.0,312.463,345.9914,349.2777,365.895,317.7014,311.3068
2026-01-20 04:00:00,星期二,2026-01-20,4.0,286.305,327.1659,346.6827,360.0,305.3335,305.486
2026-01-20 05:00:00,星期二,2026-01-20,5.0,279.783,338.6252,379.8027,394.0,311.688,307.0288
2026-01-20 06:00:00,星期二,2026-01-20,6.0,289.627,327.5849,377.1027,394.0,293.6248,295.0054
2026-01-20 07:00:00,星期二,2026-01-20,7.0,293.643,298.2814,379.8542,410.0,288.2649,281.6809
2026-01-20 08:00:00,星期二,2026-01-20,8.0,358.915,369.0577,389.1668,416.0,328.9134,333.1561
2026-01-20 09:00:00,星期二,2026-01-20,9.0,419.018,407.4619,403.378,454.385,427.2702,380.552
2026-01-20 10:00:00,星期二,2026-01-20,10.0,417.909,256.9599,282.8681,394.5,339.7643,311.9274
2026-01-20 11:00:00,星期二,2026-01-20,11.0,440.75,215.2427,218.8364,327.0,283.626,270.551
2026-01-20 12:00:00,星期二,2026-01-20,12.0,318.155,157.1367,144.4801,202.625,236.9826,234.3957
2026-01-20 13:00:00,星期二,2026-01-20,13.0,93.261,89.2388,-80.0,159.375,164.3435,197.2734
2026-01-20 14:00:00,星期二,2026-01-20,14.0,268.242,133.8473,133.6846,192.625,188.3901,203.8494
2026-01-20 15:00:00,星期二,2026-01-20,15.0,300.775,215.1564,223.7417,300.0,244.0686,263.1634
2026-01-20 16:00:00,星期二,2026-01-20,16.0,385.639,356.9537,355.4876,401.0,356.1496,340.2999
2026-01-20 17:00:00,星期二,2026-01-20,17.0,420.699,437.5702,462.4464,500.0,476.2705,421.6791
2026-01-20 18:00:00,星期二,2026-01-20,18.0,404.492,463.9323,445.58,469.09,513.9283,487.089
2026-01-20 19:00:00,星期二,2026-01-20,19.0,407.862,436.2099,440.4408,460.0,479.7193,484.8129
2026-01-20 20:00:00,星期二,2026-01-20,20.0,406.768,425.2652,460.8944,476.625,465.087,451.9348
2026-01-20 21:00:00,星期二,2026-01-20,21.0,400.694,420.2902,424.5694,433.5,436.1755,452.0116
2026-01-20 22:00:00,星期二,2026-01-20,22.0,388.281,407.8181,449.985,465.0,442.2268,441.6657
2026-01-20 23:00:00,星期二,2026-01-20,23.0,361.813,386.2884,405.8268,414.78,405.4739,398.3396
