market_date,endpoint_id,metric_name,metric_value,value_unit,dimension_json,raw_response_id
2024-09-27,10150,实时/日前申报均价,159.526700,NULL,{},11685
2024-09-27,10152,日前平均出清均价,40.000000,NULL,{},11683
2024-09-27,10155,实时平均出清均价,53.240000,NULL,{},11684
2024-09-28,10150,实时/日前申报均价,159.526700,NULL,{},11694
2024-09-28,10152,日前平均出清均价,40.050000,NULL,{},11692
2024-09-28,10155,实时平均出清均价,81.970000,NULL,{},11693
2024-09-29,10150,实时/日前申报均价,158.990000,NULL,{},11703
2024-09-29,10152,日前平均出清均价,51.350000,NULL,{},11701
2024-09-29,10155,实时平均出清均价,45.570000,NULL,{},11702
2024-09-30,10150,实时/日前申报均价,158.990000,NULL,{},11712
2024-09-30,10152,日前平均出清均价,155.220000,NULL,{},11710
2024-09-30,10155,实时平均出清均价,162.950000,NULL,{},11711
2024-10-01,10150,实时/日前申报均价,158.990000,NULL,{},11721
2024-10-01,10152,日前平均出清均价,159.630000,NULL,{},11719
2024-10-01,10155,实时平均出清均价,323.510000,NULL,{},11720
2024-10-02,10150,实时/日前申报均价,158.990000,NULL,{},11730
2024-10-02,10152,日前平均出清均价,256.870000,NULL,{},11728
2024-10-02,10155,实时平均出清均价,361.930000,NULL,{},11729
2024-10-03,10150,实时/日前申报均价,158.990000,NULL,{},11739
2024-10-03,10152,日前平均出清均价,40.090000,NULL,{},11737
2024-10-03,10155,实时平均出清均价,176.750000,NULL,{},11738
2024-10-04,10150,实时/日前申报均价,158.990000,NULL,{},11748
2024-10-04,10152,日前平均出清均价,100.890000,NULL,{},11746
2024-10-04,10155,实时平均出清均价,245.380000,NULL,{},11747
2024-10-05,10150,实时/日前申报均价,158.990000,NULL,{},11757
2024-10-05,10152,日前平均出清均价,421.900000,NULL,{},11755
2024-10-05,10155,实时平均出清均价,542.260000,NULL,{},11756
2024-10-06,10150,实时/日前申报均价,158.990000,NULL,{},11766
2024-10-06,10152,日前平均出清均价,501.290000,NULL,{},11764
2024-10-06,10155,实时平均出清均价,490.080000,NULL,{},11765
2024-10-07,10150,实时/日前申报均价,158.990000,NULL,{},11775
2024-10-07,10152,日前平均出清均价,333.540000,NULL,{},11773
2024-10-07,10155,实时平均出清均价,352.710000,NULL,{},11774
2024-10-08,10150,实时/日前申报均价,158.990000,NULL,{},11784
2024-10-08,10152,日前平均出清均价,414.090000,NULL,{},11782
2024-10-08,10155,实时平均出清均价,572.020000,NULL,{},11783
2024-10-09,10150,实时/日前申报均价,158.990000,NULL,{},11793
2024-10-09,10152,日前平均出清均价,209.370000,NULL,{},11791
2024-10-09,10155,实时平均出清均价,297.330000,NULL,{},11792
2024-10-10,10150,实时/日前申报均价,158.990000,NULL,{},11802
2024-10-10,10155,实时平均出清均价,337.640000,NULL,{},11801
2024-10-11,10150,实时/日前申报均价,158.973300,NULL,{},11811
2024-10-11,10152,日前平均出清均价,251.420000,NULL,{},11809
2024-10-11,10155,实时平均出清均价,260.150000,NULL,{},11810
2024-10-12,10150,实时/日前申报均价,158.973300,NULL,{},11820
2024-10-12,10152,日前平均出清均价,344.530000,NULL,{},11818
2024-10-12,10155,实时平均出清均价,218.000000,NULL,{},11819
2024-10-13,10150,实时/日前申报均价,159.013300,NULL,{},11829
2024-10-13,10152,日前平均出清均价,271.770000,NULL,{},11827
2024-10-13,10155,实时平均出清均价,274.530000,NULL,{},11828
2024-10-14,10150,实时/日前申报均价,159.013300,NULL,{},11838
2024-10-14,10152,日前平均出清均价,272.810000,NULL,{},11836
2024-10-14,10155,实时平均出清均价,345.510000,NULL,{},11837
2024-10-15,10150,实时/日前申报均价,159.013300,NULL,{},11847
2024-10-15,10152,日前平均出清均价,279.690000,NULL,{},11845
2024-10-15,10155,实时平均出清均价,262.530000,NULL,{},11846
2024-10-16,10150,实时/日前申报均价,159.013300,NULL,{},11856
2024-10-16,10152,日前平均出清均价,352.360000,NULL,{},11854
2024-10-16,10155,实时平均出清均价,319.080000,NULL,{},11855
2024-10-17,10150,实时/日前申报均价,159.013300,NULL,{},11865
2024-10-17,10152,日前平均出清均价,392.190000,NULL,{},11863
2024-10-17,10155,实时平均出清均价,289.650000,NULL,{},11864
2024-10-18,10150,实时/日前申报均价,159.013300,NULL,{},11874
2024-10-18,10152,日前平均出清均价,395.750000,NULL,{},11872
2024-10-18,10155,实时平均出清均价,382.820000,NULL,{},11873
2024-10-19,10150,实时/日前申报均价,159.013300,NULL,{},11883
2024-10-19,10152,日前平均出清均价,136.150000,NULL,{},11881
2024-10-19,10155,实时平均出清均价,166.890000,NULL,{},11882
2024-10-20,10150,实时/日前申报均价,159.013300,NULL,{},11892
2024-10-20,10152,日前平均出清均价,91.980000,NULL,{},11890
2024-10-20,10155,实时平均出清均价,166.890000,NULL,{},11891
2024-10-21,10150,实时/日前申报均价,159.013300,NULL,{},11901
2024-10-21,10152,日前平均出清均价,191.930000,NULL,{},11899
2024-10-21,10155,实时平均出清均价,181.680000,NULL,{},11900
2024-10-22,10150,实时/日前申报均价,159.013300,NULL,{},11910
2024-10-22,10152,日前平均出清均价,283.330000,NULL,{},11908
2024-10-22,10155,实时平均出清均价,287.810000,NULL,{},11909
2024-10-23,10150,实时/日前申报均价,159.013300,NULL,{},11919
2024-10-23,10152,日前平均出清均价,415.720000,NULL,{},11917
2024-10-23,10155,实时平均出清均价,203.790000,NULL,{},11918
2024-10-24,10150,实时/日前申报均价,159.013300,NULL,{},11928
2024-10-24,10152,日前平均出清均价,162.500000,NULL,{},11926
2024-10-24,10155,实时平均出清均价,164.110000,NULL,{},11927
2024-10-25,10150,实时/日前申报均价,159.040000,NULL,{},11937
2024-10-25,10152,日前平均出清均价,247.030000,NULL,{},11935
2024-10-25,10155,实时平均出清均价,170.000000,NULL,{},11936
2024-10-26,10150,实时/日前申报均价,159.040000,NULL,{},11946
2024-10-26,10152,日前平均出清均价,327.050000,NULL,{},11944
2024-10-26,10155,实时平均出清均价,170.000000,NULL,{},11945
2024-10-27,10150,实时/日前申报均价,159.040000,NULL,{},11955
2024-10-27,10152,日前平均出清均价,360.030000,NULL,{},11953
2024-10-27,10155,实时平均出清均价,170.000000,NULL,{},11954
2024-10-28,10150,实时/日前申报均价,159.040000,NULL,{},11964
2024-10-28,10152,日前平均出清均价,288.450000,NULL,{},11962
2024-10-28,10155,实时平均出清均价,133.670000,NULL,{},11963
2024-10-29,10150,实时/日前申报均价,159.040000,NULL,{},11973
2024-10-29,10152,日前平均出清均价,334.190000,NULL,{},11971
2024-10-29,10155,实时平均出清均价,251.680000,NULL,{},11972
2024-10-30,10150,实时/日前申报均价,159.040000,NULL,{},11982
2024-10-30,10152,日前平均出清均价,356.860000,NULL,{},11980
2024-10-30,10155,实时平均出清均价,307.050000,NULL,{},11981
2024-10-31,10150,实时/日前申报均价,159.013300,NULL,{},11991
2024-10-31,10152,日前平均出清均价,40.610000,NULL,{},11989
2024-10-31,10155,实时平均出清均价,300.660000,NULL,{},11990
2024-11-01,10150,实时/日前申报均价,128.733300,NULL,{},12000
2024-11-01,10152,日前平均出清均价,192.840000,NULL,{},11998
2024-11-01,10155,实时平均出清均价,119.400000,NULL,{},11999
2024-11-02,10150,实时/日前申报均价,126.700000,NULL,{},12009
2024-11-02,10152,日前平均出清均价,74.370000,NULL,{},12007
2024-11-02,10155,实时平均出清均价,68.420000,NULL,{},12008
2024-11-03,10150,实时/日前申报均价,104.000000,NULL,{},12018
2024-11-03,10152,日前平均出清均价,85.860000,NULL,{},12016
2024-11-03,10155,实时平均出清均价,63.960000,NULL,{},12017
2024-11-04,10150,实时/日前申报均价,99.493300,NULL,{},12027
2024-11-04,10152,日前平均出清均价,105.920000,NULL,{},12025
2024-11-04,10155,实时平均出清均价,111.530000,NULL,{},12026
2024-11-05,10150,实时/日前申报均价,83.070000,NULL,{},12036
2024-11-05,10152,日前平均出清均价,119.920000,NULL,{},12034
2024-11-05,10155,实时平均出清均价,96.800000,NULL,{},12035
2024-11-06,10150,实时/日前申报均价,88.963300,NULL,{},12045
2024-11-06,10152,日前平均出清均价,93.910000,NULL,{},12043
2024-11-06,10155,实时平均出清均价,110.530000,NULL,{},12044
2024-11-07,10150,实时/日前申报均价,66.453300,NULL,{},12054
2024-11-07,10152,日前平均出清均价,69.670000,NULL,{},12052
2024-11-07,10155,实时平均出清均价,40.100000,NULL,{},12053
2024-11-08,10150,实时/日前申报均价,70.880000,NULL,{},12063
2024-11-08,10152,日前平均出清均价,40.000000,NULL,{},12061
2024-11-08,10155,实时平均出清均价,40.000000,NULL,{},12062
2024-11-09,10150,实时/日前申报均价,61.850000,NULL,{},12072
2024-11-09,10152,日前平均出清均价,40.000000,NULL,{},12070
2024-11-09,10155,实时平均出清均价,44.790000,NULL,{},12071
2024-11-10,10150,实时/日前申报均价,64.313300,NULL,{},12081
2024-11-10,10152,日前平均出清均价,40.000000,NULL,{},12079
2024-11-10,10155,实时平均出清均价,40.730000,NULL,{},12080
2024-11-11,10150,实时/日前申报均价,123.420000,NULL,{},12090
2024-11-11,10152,日前平均出清均价,272.890000,NULL,{},12088
2024-11-11,10155,实时平均出清均价,295.220000,NULL,{},12089
2024-11-12,10150,实时/日前申报均价,138.283300,NULL,{},12099
2024-11-12,10152,日前平均出清均价,242.680000,NULL,{},12097
2024-11-12,10155,实时平均出清均价,310.120000,NULL,{},12098
2024-11-13,10150,实时/日前申报均价,137.980000,NULL,{},12108
2024-11-13,10152,日前平均出清均价,349.930000,NULL,{},12106
2024-11-13,10155,实时平均出清均价,357.760000,NULL,{},12107
2024-11-14,10150,实时/日前申报均价,137.800000,NULL,{},12117
2024-11-14,10152,日前平均出清均价,236.610000,NULL,{},12115
2024-11-14,10155,实时平均出清均价,192.640000,NULL,{},12116
2024-11-15,10150,实时/日前申报均价,118.490000,NULL,{},12126
2024-11-15,10152,日前平均出清均价,115.690000,NULL,{},12124
2024-11-15,10155,实时平均出清均价,133.640000,NULL,{},12125
2024-11-16,10150,实时/日前申报均价,130.846700,NULL,{},12135
2024-11-16,10152,日前平均出清均价,252.560000,NULL,{},12133
2024-11-16,10155,实时平均出清均价,250.320000,NULL,{},12134
2024-11-17,10150,实时/日前申报均价,130.783300,NULL,{},12144
2024-11-17,10152,日前平均出清均价,233.260000,NULL,{},12142
2024-11-17,10155,实时平均出清均价,269.270000,NULL,{},12143
2024-11-18,10150,实时/日前申报均价,65.143300,NULL,{},12153
2024-11-18,10152,日前平均出清均价,40.000000,NULL,{},12151
2024-11-18,10155,实时平均出清均价,40.000000,NULL,{},12152
2024-11-19,10150,实时/日前申报均价,54.853300,NULL,{},12162
2024-11-19,10152,日前平均出清均价,40.000000,NULL,{},12160
2024-11-19,10155,实时平均出清均价,60.570000,NULL,{},12161
2024-11-20,10150,实时/日前申报均价,59.246700,NULL,{},12171
2024-11-20,10152,日前平均出清均价,40.000000,NULL,{},12169
2024-11-20,10155,实时平均出清均价,58.430000,NULL,{},12170
2024-11-21,10150,实时/日前申报均价,64.313300,NULL,{},12180
2024-11-21,10152,日前平均出清均价,40.000000,NULL,{},12178
2024-11-21,10155,实时平均出清均价,84.790000,NULL,{},12179
2024-11-22,10150,实时/日前申报均价,57.266700,NULL,{},12189
2024-11-22,10152,日前平均出清均价,43.440000,NULL,{},12187
2024-11-22,10155,实时平均出清均价,47.510000,NULL,{},12188
2024-11-23,10150,实时/日前申报均价,56.093300,NULL,{},12198
2024-11-23,10152,日前平均出清均价,40.000000,NULL,{},12196
2024-11-23,10155,实时平均出清均价,43.440000,NULL,{},12197
2024-11-24,10150,实时/日前申报均价,60.790000,NULL,{},12207
2024-11-24,10152,日前平均出清均价,40.000000,NULL,{},12205
2024-11-24,10155,实时平均出清均价,40.000000,NULL,{},12206
2024-11-25,10150,实时/日前申报均价,52.550000,NULL,{},12216
2024-11-25,10152,日前平均出清均价,40.000000,NULL,{},12214
2024-11-25,10155,实时平均出清均价,49.070000,NULL,{},12215
2024-11-26,10150,实时/日前申报均价,52.543300,NULL,{},12225
2024-11-26,10152,日前平均出清均价,40.000000,NULL,{},12223
2024-11-26,10155,实时平均出清均价,54.370000,NULL,{},12224
2024-11-27,10150,实时/日前申报均价,52.543300,NULL,{},12234
2024-11-27,10152,日前平均出清均价,40.000000,NULL,{},12232
2024-11-27,10155,实时平均出清均价,40.000000,NULL,{},12233
2024-11-28,10150,实时/日前申报均价,52.543300,NULL,{},12243
2024-11-28,10152,日前平均出清均价,40.000000,NULL,{},12241
2024-11-28,10155,实时平均出清均价,40.000000,NULL,{},12242
2024-11-29,10150,实时/日前申报均价,52.543300,NULL,{},12252
2024-11-29,10152,日前平均出清均价,40.000000,NULL,{},12250
2024-11-29,10155,实时平均出清均价,40.000000,NULL,{},12251
2024-11-30,10150,实时/日前申报均价,52.543300,NULL,{},12261
2024-11-30,10152,日前平均出清均价,40.000000,NULL,{},12259
2024-11-30,10155,实时平均出清均价,40.330000,NULL,{},12260
2024-12-01,10150,实时/日前申报均价,65.730000,NULL,{},12270
2024-12-01,10152,日前平均出清均价,95.440000,NULL,{},12268
2024-12-01,10155,实时平均出清均价,21.930000,NULL,{},12269
2024-12-02,10150,实时/日前申报均价,115.500000,NULL,{},12279
2024-12-02,10152,日前平均出清均价,331.980000,NULL,{},12277
2024-12-02,10155,实时平均出清均价,232.350000,NULL,{},12278
2024-12-03,10150,实时/日前申报均价,65.230000,NULL,{},12288
2024-12-03,10152,日前平均出清均价,179.930000,NULL,{},12286
2024-12-03,10155,实时平均出清均价,26.240000,NULL,{},12287
2024-12-04,10150,实时/日前申报均价,115.536700,NULL,{},12297
2024-12-04,10152,日前平均出清均价,178.600000,NULL,{},12295
2024-12-04,10155,实时平均出清均价,47.650000,NULL,{},12296
2024-12-05,10150,实时/日前申报均价,115.533300,NULL,{},12306
2024-12-05,10152,日前平均出清均价,159.670000,NULL,{},12304
2024-12-05,10155,实时平均出清均价,67.540000,NULL,{},12305
2024-12-06,10150,实时/日前申报均价,114.923300,NULL,{},12315
2024-12-06,10152,日前平均出清均价,140.470000,NULL,{},12313
2024-12-06,10155,实时平均出清均价,78.210000,NULL,{},12314
2024-12-07,10150,实时/日前申报均价,114.923300,NULL,{},12324
2024-12-07,10152,日前平均出清均价,258.330000,NULL,{},12322
2024-12-07,10155,实时平均出清均价,78.210000,NULL,{},12323
2024-12-08,10150,实时/日前申报均价,114.923300,NULL,{},12333
2024-12-08,10152,日前平均出清均价,227.010000,NULL,{},12331
2024-12-08,10155,实时平均出清均价,78.210000,NULL,{},12332
2024-12-09,10150,实时/日前申报均价,114.923300,NULL,{},12342
2024-12-09,10152,日前平均出清均价,276.850000,NULL,{},12340
2024-12-09,10155,实时平均出清均价,148.840000,NULL,{},12341
2024-12-10,10150,实时/日前申报均价,137.800000,NULL,{},12351
2024-12-10,10152,日前平均出清均价,332.810000,NULL,{},12349
2024-12-10,10155,实时平均出清均价,339.820000,NULL,{},12350
2024-12-11,10150,实时/日前申报均价,137.800000,NULL,{},12360
2024-12-11,10152,日前平均出清均价,299.620000,NULL,{},12358
2024-12-11,10155,实时平均出清均价,258.850000,NULL,{},12359
2024-12-12,10150,实时/日前申报均价,137.800000,NULL,{},12369
2024-12-12,10152,日前平均出清均价,222.290000,NULL,{},12367
2024-12-12,10155,实时平均出清均价,134.500000,NULL,{},12368
2024-12-13,10150,实时/日前申报均价,137.800000,NULL,{},12378
2024-12-13,10152,日前平均出清均价,262.140000,NULL,{},12376
2024-12-13,10155,实时平均出清均价,238.610000,NULL,{},12377
2024-12-14,10150,实时/日前申报均价,137.800000,NULL,{},12387
2024-12-14,10152,日前平均出清均价,204.670000,NULL,{},12385
2024-12-14,10155,实时平均出清均价,210.060000,NULL,{},12386
2024-12-15,10150,实时/日前申报均价,137.800000,NULL,{},12396
2024-12-15,10152,日前平均出清均价,238.900000,NULL,{},12394
2024-12-15,10155,实时平均出清均价,271.510000,NULL,{},12395
2024-12-16,10150,实时/日前申报均价,137.800000,NULL,{},12405
2024-12-16,10152,日前平均出清均价,270.660000,NULL,{},12403
2024-12-16,10155,实时平均出清均价,308.400000,NULL,{},12404
2024-12-17,10150,实时/日前申报均价,137.800000,NULL,{},12414
2024-12-17,10152,日前平均出清均价,261.700000,NULL,{},12412
2024-12-17,10155,实时平均出清均价,238.440000,NULL,{},12413
2024-12-18,10150,实时/日前申报均价,137.800000,NULL,{},12423
2024-12-18,10152,日前平均出清均价,206.700000,NULL,{},12421
2024-12-18,10155,实时平均出清均价,222.140000,NULL,{},12422
2024-12-19,10150,实时/日前申报均价,137.800000,NULL,{},12432
2024-12-19,10152,日前平均出清均价,229.740000,NULL,{},12430
2024-12-19,10155,实时平均出清均价,190.480000,NULL,{},12431
2024-12-20,10150,实时/日前申报均价,137.800000,NULL,{},12441
2024-12-20,10152,日前平均出清均价,252.940000,NULL,{},12439
2024-12-20,10155,实时平均出清均价,232.740000,NULL,{},12440
2024-12-21,10150,实时/日前申报均价,137.800000,NULL,{},12450
2024-12-21,10152,日前平均出清均价,242.930000,NULL,{},12448
2024-12-21,10155,实时平均出清均价,205.770000,NULL,{},12449
2024-12-22,10150,实时/日前申报均价,137.800000,NULL,{},12459
2024-12-22,10152,日前平均出清均价,233.260000,NULL,{},12457
2024-12-22,10155,实时平均出清均价,219.530000,NULL,{},12458
2024-12-23,10150,实时/日前申报均价,137.800000,NULL,{},12468
2024-12-23,10152,日前平均出清均价,252.020000,NULL,{},12466
2024-12-23,10155,实时平均出清均价,261.460000,NULL,{},12467
2024-12-24,10150,实时/日前申报均价,137.800000,NULL,{},12477
2024-12-24,10152,日前平均出清均价,263.980000,NULL,{},12475
2024-12-24,10155,实时平均出清均价,275.870000,NULL,{},12476
2024-12-25,10150,实时/日前申报均价,137.800000,NULL,{},12486
2024-12-25,10152,日前平均出清均价,268.350000,NULL,{},12484
2024-12-25,10155,实时平均出清均价,278.110000,NULL,{},12485
2024-12-26,10150,实时/日前申报均价,137.800000,NULL,{},12495
2024-12-26,10152,日前平均出清均价,265.190000,NULL,{},12493
2024-12-26,10155,实时平均出清均价,276.770000,NULL,{},12494
2024-12-27,10150,实时/日前申报均价,137.800000,NULL,{},12504
2024-12-27,10152,日前平均出清均价,190.810000,NULL,{},12502
2024-12-27,10155,实时平均出清均价,226.670000,NULL,{},12503
2024-12-28,10150,实时/日前申报均价,137.800000,NULL,{},12513
2024-12-28,10152,日前平均出清均价,244.940000,NULL,{},12511
2024-12-28,10155,实时平均出清均价,245.930000,NULL,{},12512
2024-12-29,10150,实时/日前申报均价,137.800000,NULL,{},12522
2024-12-29,10152,日前平均出清均价,109.270000,NULL,{},12520
2024-12-29,10155,实时平均出清均价,181.680000,NULL,{},12521
2024-12-30,10150,实时/日前申报均价,137.800000,NULL,{},12531
2024-12-30,10152,日前平均出清均价,244.070000,NULL,{},12529
2024-12-30,10155,实时平均出清均价,253.330000,NULL,{},12530
2024-12-31,10150,实时/日前申报均价,137.800000,NULL,{},12540
2024-12-31,10152,日前平均出清均价,236.960000,NULL,{},12538
2024-12-31,10155,实时平均出清均价,211.730000,NULL,{},12539
2025-01-01,10150,实时/日前申报均价,137.800000,NULL,{},12549
2025-01-01,10152,日前平均出清均价,263.400000,NULL,{},12547
2025-01-01,10155,实时平均出清均价,251.380000,NULL,{},12548
2025-01-02,10150,实时/日前申报均价,217.800000,NULL,{},12558
2025-01-02,10152,日前平均出清均价,279.840000,NULL,{},12556
2025-01-02,10155,实时平均出清均价,145.650000,NULL,{},12557
2025-01-03,10150,实时/日前申报均价,137.800000,NULL,{},12567
2025-01-03,10152,日前平均出清均价,316.480000,NULL,{},12565
2025-01-03,10155,实时平均出清均价,275.600000,NULL,{},12566
2025-01-04,10150,实时/日前申报均价,137.800000,NULL,{},12576
2025-01-04,10152,日前平均出清均价,167.740000,NULL,{},12574
2025-01-04,10155,实时平均出清均价,200.190000,NULL,{},12575
2025-01-05,10150,实时/日前申报均价,137.800000,NULL,{},12585
2025-01-05,10152,日前平均出清均价,243.420000,NULL,{},12583
2025-01-05,10155,实时平均出清均价,275.600000,NULL,{},12584
2025-01-06,10150,实时/日前申报均价,137.800000,NULL,{},12594
2025-01-06,10152,日前平均出清均价,272.160000,NULL,{},12592
2025-01-06,10155,实时平均出清均价,154.350000,NULL,{},12593
2025-01-07,10150,实时/日前申报均价,137.800000,NULL,{},12603
2025-01-07,10152,日前平均出清均价,295.680000,NULL,{},12601
2025-01-07,10155,实时平均出清均价,279.250000,NULL,{},12602
2025-01-08,10150,实时/日前申报均价,137.800000,NULL,{},12612
2025-01-08,10152,日前平均出清均价,323.240000,NULL,{},12610
2025-01-08,10155,实时平均出清均价,287.700000,NULL,{},12611
