task,target_day,business_day,business_period,ds,hour_business,period,y_true,actual_available_at,source_file
realtime,2026-07-16,2026-07-16,67,2026-07-16 16:45:00,17,65_96,380.769,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,12,2026-07-16 03:00:00,3,1_32,396.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,41,2026-07-16 10:15:00,11,33_64,322.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,44,2026-07-16 11:00:00,11,33_64,328.487,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,24,2026-07-16 06:00:00,6,1_32,378.333,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,23,2026-07-16 05:45:00,6,1_32,386.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,49,2026-07-16 12:15:00,13,33_64,296.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,27,2026-07-16 06:45:00,7,1_32,356.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,37,2026-07-16 09:15:00,10,33_64,334.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,46,2026-07-16 11:30:00,12,33_64,325.511,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,42,2026-07-16 10:30:00,11,33_64,323.053,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,11,2026-07-16 02:45:00,3,1_32,395.179,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,73,2026-07-16 18:15:00,19,65_96,416.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,35,2026-07-16 08:45:00,9,33_64,346.512,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,15,2026-07-16 03:45:00,4,1_32,386.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,40,2026-07-16 10:00:00,10,33_64,334.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,47,2026-07-16 11:45:00,12,33_64,319.453,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,33,2026-07-16 08:15:00,9,33_64,341.607,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,13,2026-07-16 03:15:00,4,1_32,391.4,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,32,2026-07-16 08:00:00,8,1_32,338.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,3,2026-07-16 00:45:00,1,1_32,387.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,95,2026-07-16 23:45:00,24,65_96,421.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,62,2026-07-16 15:30:00,16,33_64,338.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,69,2026-07-16 17:15:00,18,65_96,396.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,48,2026-07-16 12:00:00,12,33_64,301.461,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,18,2026-07-16 04:30:00,5,1_32,388.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,45,2026-07-16 11:15:00,12,33_64,335.836,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,17,2026-07-16 04:15:00,5,1_32,388.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,25,2026-07-16 06:15:00,7,1_32,370.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,91,2026-07-16 22:45:00,23,65_96,435.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,63,2026-07-16 15:45:00,16,33_64,336.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,64,2026-07-16 16:00:00,16,33_64,348.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,22,2026-07-16 05:30:00,6,1_32,392.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,5,2026-07-16 01:15:00,2,1_32,408.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,39,2026-07-16 09:45:00,10,33_64,338.948,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,34,2026-07-16 08:30:00,9,33_64,346.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,94,2026-07-16 23:30:00,24,65_96,448.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,55,2026-07-16 13:45:00,14,33_64,236.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,4,2026-07-16 01:00:00,1,1_32,385.58,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,60,2026-07-16 15:00:00,15,33_64,295.015,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-16,2026-07-16,88,2026-07-16 22:00:00,22,65_96,440.5,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-19,2026-07-19,85,2026-07-19 21:15:00,22,65_96,386.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,64,2026-07-20 16:00:00,16,33_64,369.635,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-29,2026-07-29,24,2026-07-29 06:00:00,6,1_32,391.667,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-19,2026-07-19,11,2026-07-19 02:45:00,3,1_32,487.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,93,2026-07-17 23:15:00,24,65_96,379.75,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,20,2026-07-17 05:00:00,5,1_32,388.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,82,2026-07-17 20:30:00,21,65_96,356.454,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,96,2026-07-18 00:00:00,24,65_96,371.762,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,50,2026-07-17 12:30:00,13,33_64,384.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,40,2026-07-17 10:00:00,10,33_64,390.5,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,12,2026-07-18 03:00:00,3,1_32,387.095,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-20,2026-07-20,27,2026-07-20 06:45:00,7,1_32,346.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,9,2026-07-17 02:15:00,3,1_32,415.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,21,2026-07-17 05:15:00,6,1_32,389.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,84,2026-07-17 21:00:00,21,65_96,361.492,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,79,2026-07-17 19:45:00,20,65_96,349.732,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,74,2026-07-17 18:30:00,19,65_96,358.69,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,28,2026-07-17 07:00:00,7,1_32,369.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,55,2026-07-18 13:45:00,14,33_64,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,83,2026-07-17 20:45:00,21,65_96,360.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,85,2026-07-17 21:15:00,22,65_96,357.637,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,58,2026-07-18 14:30:00,15,33_64,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,77,2026-07-17 19:15:00,20,65_96,342.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,69,2026-07-17 17:15:00,18,65_96,370.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,14,2026-07-17 03:30:00,4,1_32,395.258,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,2,2026-07-17 00:30:00,1,1_32,410.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,5,2026-07-17 01:15:00,2,1_32,454.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,76,2026-07-17 19:00:00,19,65_96,350.192,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,45,2026-07-17 11:15:00,12,33_64,393.5,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,46,2026-07-17 11:30:00,12,33_64,391.185,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,4,2026-07-17 01:00:00,1,1_32,406.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,3,2026-07-17 00:45:00,1,1_32,406.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-19,2026-07-19,51,2026-07-19 12:45:00,13,33_64,-35.209,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-19,2026-07-19,32,2026-07-19 08:00:00,8,1_32,338.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,49,2026-07-18 12:15:00,13,33_64,-62.099,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,6,2026-07-17 01:30:00,2,1_32,450.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,23,2026-07-17 05:45:00,6,1_32,384.5,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,10,2026-07-17 02:30:00,3,1_32,408.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,41,2026-07-17 10:15:00,11,33_64,398.136,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,61,2026-07-17 15:15:00,16,33_64,374.883,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,70,2026-07-17 17:30:00,18,65_96,371.257,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-18,2026-07-18,50,2026-07-18 12:30:00,13,33_64,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,38,2026-07-17 09:30:00,10,33_64,396.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-17,2026-07-17,26,2026-07-17 06:30:00,7,1_32,370.132,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-19,2026-07-19,25,2026-07-19 06:15:00,7,1_32,396.667,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-23,2026-07-23,46,2026-07-23 11:30:00,12,33_64,-80.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-29,2026-07-29,90,2026-07-29 22:30:00,23,65_96,464.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-28,2026-07-28,70,2026-07-28 17:30:00,18,65_96,417.26,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-28,2026-07-28,33,2026-07-28 08:15:00,9,33_64,336.02,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-28,2026-07-28,52,2026-07-28 13:00:00,13,33_64,346.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-30,2026-07-30,15,2026-07-30 03:45:00,4,1_32,390.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-31,2026-07-31,41,2026-07-31 10:15:00,11,33_64,-19.423,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-29,2026-07-29,63,2026-07-29 15:45:00,16,33_64,445.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-31,2026-07-31,88,2026-07-31 22:00:00,22,65_96,494.116,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-28,2026-07-28,55,2026-07-28 13:45:00,14,33_64,332.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-24,2026-07-24,19,2026-07-24 04:45:00,5,1_32,428.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-31,2026-07-31,20,2026-07-31 05:00:00,5,1_32,376.086,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-28,2026-07-28,61,2026-07-28 15:15:00,16,33_64,376.0,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-31,2026-07-31,93,2026-07-31 23:15:00,24,65_96,495.718,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-29,2026-07-29,76,2026-07-29 19:00:00,19,65_96,500.071,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
realtime,2026-07-31,2026-07-31,50,2026-07-31 12:30:00,13,33_64,117.612,2026-09-19T06:34:54.007461+00:00,/root/rivermind-data/electricity_forecast_model2.5/data/96/authoritative/pmos_96_全量.csv
